 .69170   384.814561978483     
 .69171   384.966110309730     
 .69172   385.117789993043     
 .69173   385.269601621356     
 .69174   385.421546019066     
 .69175   385.573612461934     
 .69176   385.725808629335     
 .69177   385.878138976161     
 .69178   386.030591858123     
 .69179   386.183179351226     
 .69180   386.335906533739     
 .69181   386.488755395259     
 .69182   386.641731374179     
 .69183   386.794840950171     
 .69184   386.948075755410     
 .69185   387.101449208540     
 .69186   387.254958536012     
 .69187   387.408594774839     
 .69188   387.562357011981     
 .69189   387.716257648775     
 .69190   387.870288736785     
